Username,Repository,Percentage,Hash,Timestamp,Language,Star_List
trekhleb,javascript-algorithms,100.0,937def840916d591266e775a217794f576eaec4c,2019-05-10T04:57:35Z,JavaScript,"['10-05-2019', 45056]"
trekhleb,javascript-algorithms,100.0,f342c706e3fa701029fda6b72a50b113cdfbe4ef,2019-04-14T18:59:20Z,JavaScript,"['14-04-2019', 44013]"
trekhleb,javascript-algorithms,99.96,60393e9404cf45009fc6533f896a32c23ac95316,2019-03-20T13:16:17Z,JavaScript,"['20-03-2019', 42798]"
trekhleb,javascript-algorithms,100.0,d1bfb2dce996111f3bbacf34102f7b676ffccf97,2019-02-27T17:14:28Z,JavaScript,"['27-02-2019', 41786]"
trekhleb,javascript-algorithms,100.0,769c213858a1f776704e7b00009482cbe746e248,2019-02-08T02:50:33Z,JavaScript,"['08-02-2019', 40504]"
trekhleb,javascript-algorithms,100.0,71e6e4a3fa4fed74f3023098ce242872da89ec76,2019-01-14T14:50:12Z,JavaScript,"['14-01-2019', 38856]"
trekhleb,javascript-algorithms,100.0,51d494ea957c07536ac657cf5555b7b16f042ac2,2018-12-17T15:50:55Z,JavaScript,"['17-12-2018', 37136]"
trekhleb,javascript-algorithms,100.0,d1ae7a622285933b4176ba1cae15877e15859e32,2018-12-04T22:52:43Z,JavaScript,"['04-12-2018', 36423]"
trekhleb,javascript-algorithms,100.0,5e0e571a5cd7957b0560d785eaad4cdb36266451,2018-11-10T07:23:17Z,JavaScript,"['10-11-2018', 35544]"
trekhleb,javascript-algorithms,100.0,eaf4f24a030d85c01a16d37ca5fffad98bb7279c,2018-10-17T15:51:16Z,JavaScript,"['17-10-2018', 34859]"
trekhleb,javascript-algorithms,100.0,86660ec5984ad299e0bbad3df5e1e124e0f8fb37,2018-09-23T17:59:34Z,JavaScript,"['23-09-2018', 34015]"
trekhleb,javascript-algorithms,100.0,bb1a431c671ebb3b6df8ea5215489615f8458434,2018-09-06T22:31:38Z,JavaScript,"['06-09-2018', 33084]"
trekhleb,javascript-algorithms,100.0,0bb4bec83e7ae34d15017938231a28d844ac72b7,2018-08-26T16:13:35.033575Z,JavaScript,"['26-08-2018', 32111]"
trekhleb,javascript-algorithms,100.0,bc2966c5ee42c0a914364bb4395ce4a3a7e2487e,2018-08-13T19:59:19Z,JavaScript,"['13-08-2018', 30580]"
trekhleb,javascript-algorithms,100.0,d7b6ff6d6a1f41ff1d4a622e8415985c45ef3a44,2018-07-31T15:15:06Z,JavaScript,"['31-07-2018', 28314]"
trekhleb,javascript-algorithms,100.0,76c172b20ba10981c9808b29a07d2391e963fda3,2018-07-22T15:23:39Z,JavaScript,"['22-07-2018', 25809]"
trekhleb,javascript-algorithms,100.0,513a302d4e601c278a320b983ed93dc7f95a8d70,2018-07-07T19:56:11Z,JavaScript,"['07-07-2018', 23682]"
trekhleb,javascript-algorithms,100.0,390eba08f99c2c65c639ba7aa40cc81e2074187b,2018-06-27T22:05:40Z,JavaScript,"['27-06-2018', 22413]"
trekhleb,javascript-algorithms,99.26,869875099ed1518dd09a3063557d7ce61757583c,2018-06-17T11:29:04Z,JavaScript,"['17-06-2018', 20646]"
trekhleb,javascript-algorithms,100.0,a1060c2a94c4f4aed1efa2201f19032ae32ac52b,2018-06-05T18:50:44Z,JavaScript,"['05-06-2018', 17657]"
trekhleb,javascript-algorithms,100.0,51e280be47c76fa91e519ecb4a64c971b66ef15f,2018-05-26T10:41:48Z,JavaScript,"['26-05-2018', 10046]"
trekhleb,javascript-algorithms,100.0,0fc7b9d09d926f5c8b9983826d4a76d47879ce59,2018-05-16T06:21:16Z,JavaScript,"['16-05-2018', 2]"
trekhleb,javascript-algorithms,100.0,97f8bd3a9f957a821cf08652c5457cddd4b1da56,2018-05-04T13:56:06Z,JavaScript,"['04-05-2018', 0]"
trekhleb,javascript-algorithms,100.0,a3697c56fdfae1b4ca93dbf97e60ab867a9c7cea,2018-04-21T06:24:16Z,JavaScript,"['21-04-2018', 0]"
trekhleb,javascript-algorithms,100.0,840635e613c13b5dfd135b3dfc48eb4057783c05,2018-04-09T16:43:09Z,JavaScript,"['09-04-2018', 0]"
flutter,flutter,91.56,83cf44ed124146bcdcdea084edd04a9259c93d8a,2024-01-09T18:50:12.314643Z,Dart,"['09-01-2024', 158731]"
flutter,flutter,91.56,596d9b6c1a4eb955552837e74a1550fefc6918cb,2023-12-16T19:23:11Z,Dart,"['16-12-2023', 158099]"
flutter,flutter,91.55,352a06018f6bd1164eb5e135af106ec05da4a746,2023-11-28T23:27:40Z,Dart,"['28-11-2023', 157565]"
flutter,flutter,91.54,e7246898b06ed0c1078dc30ecc30f1a00a067666,2023-11-07T23:17:00Z,Dart,"['07-11-2023', 156930]"
flutter,flutter,91.53,2ec771aa9c25b8536907353a1b7316555bcef041,2023-10-21T04:11:47Z,Dart,"['21-10-2023', 156490]"
flutter,flutter,91.56,74f8b4f777bd3a17163cf7ccbda8b5358b7259b5,2023-10-07T18:22:53Z,Dart,"['07-10-2023', 156001]"
flutter,flutter,91.53,a0406cccb1a8425b6939c2058170e96712caee51,2023-09-20T23:46:14Z,Dart,"['20-09-2023', 155543]"
flutter,flutter,91.54,ef9befc9da9f358f301d052e900b36ea3e797565,2023-09-03T18:23:20Z,Dart,"['03-09-2023', 154971]"
flutter,flutter,91.48,f68d03f1cdf16dcffe2a53ae645ec87094e85d40,2023-08-17T23:55:05Z,Dart,"['17-08-2023', 154324]"
flutter,flutter,91.49,b3a4decda677012b8f7cfea39b7741d707c82693,2023-08-03T00:18:13Z,Dart,"['03-08-2023', 153840]"
flutter,flutter,91.46,fe7d01ffab1cac2b97aa07e66b0c31a2bf851efa,2023-07-17T23:35:20Z,Dart,"['17-07-2023', 153344]"
flutter,flutter,91.49,c7511664e2c51e430e68b43a65b60db27133fb16,2023-06-28T23:31:51Z,Dart,"['28-06-2023', 152719]"
flutter,flutter,91.45,af7a8f6bd9de7ee77ba97ab4d8cfe2f868359cc0,2023-06-09T22:37:38.778919Z,Dart,"['09-06-2023', 152116]"
flutter,flutter,91.41,a6d62ca8de2e992f6a4e236198b00a2550a1c451,2023-05-22T23:14:35Z,Dart,"['22-05-2023', 151368]"
flutter,flutter,91.37,d5df458684cb0d3b9df794bd7d855717549a033f,2023-05-05T22:12:17.719227Z,Dart,"['05-05-2023', 150486]"
flutter,flutter,91.31,6edbc19597f56ec245c85d7a44189c7589afef41,2023-04-18T23:55:33.166931Z,Dart,"['18-04-2023', 149891]"
flutter,flutter,91.29,dd7d4b952112f988cb85dcc905eb7858e83f62a2,2023-03-31T23:46:59Z,Dart,"['31-03-2023', 149082]"
flutter,flutter,91.19,328f088aeba599420aa9822ecb061cb0a7b1f2e2,2023-03-17T20:51:58Z,Dart,"['17-03-2023', 148614]"
flutter,flutter,91.19,a4ecd3e2f18153d5cd8a12355d54e6f1c3257b88,2023-03-02T22:11:44.386756Z,Dart,"['02-03-2023', 148086]"
flutter,flutter,91.3,0db47bdd07afedaf62de17b88a815833a593e21f,2023-02-11T11:44:56Z,Dart,"['11-02-2023', 147065]"
flutter,flutter,91.25,2f0dd567310d640a8e38fe1c0c77bd2a617379e4,2023-01-24T23:37:57Z,Dart,"['24-01-2023', 145621]"
flutter,flutter,91.37,63653e827299938be8821e8c17bd17e6e869864c,2023-01-04T01:13:21Z,Dart,"['04-01-2023', 144864]"
flutter,flutter,91.38,15939b4772bfcec4beaade71bf3915d35532b3b7,2022-12-12T23:17:51Z,Dart,"['12-12-2022', 144079]"
flutter,flutter,90.76,beaabb70c51a30ac28706c941510543760f4e920,2022-11-28T22:07:40.714305Z,Dart,"['28-11-2022', 143422]"
flutter,flutter,90.76,e1adc96d5e01b2e5c530f99a16efcce6e86b1ac0,2022-11-07T21:26:10.052021Z,Dart,"['07-11-2022', 142798]"
flutter,flutter,91.45,6d67fbb92c7b987a56843ba65159370dc28bee7a,2022-10-18T20:12:57Z,Dart,"['18-10-2022', 142227]"
flutter,flutter,69.57,d64884dedf3201d1cc0763426fede473ee061e97,2020-06-12T19:50:03Z,Dart,"['12-06-2020', 88336]"
flutter,flutter,71.18,54524a7f9559d56783a70cc8b87be95d42121460,2020-05-30T03:43:01Z,Dart,"['30-05-2020', 87526]"
flutter,flutter,70.91,610dc170d95fadb5dff8f72022ca9dd528f45540,2020-05-13T16:37:02Z,Dart,"['13-05-2020', 86471]"
flutter,flutter,70.54,bd6ccb606a11dacf7c72970a9d623e6b89668d70,2020-04-29T23:31:42Z,Dart,"['29-04-2020', 85561]"
flutter,flutter,69.58,0ece276ecbf6cd1b8efd130fba80bc2c7fb67a81,2020-04-15T21:32:39Z,Dart,"['15-04-2020', 84541]"
flutter,flutter,69.59,19e7db585dc33491cacce78571da119a1dd9a094,2020-04-01T18:16:01Z,Dart,"['01-04-2020', 83568]"
flutter,flutter,69.81,6990b8b2d32a62355353bad5be9b75a738eec9a5,2020-03-17T23:42:20Z,Dart,"['17-03-2020', 82649]"
flutter,flutter,50.66,fb953b719fc94a00e1f5c9bff6a8f0b9b4d71e52,2020-03-03T22:49:02Z,Dart,"['03-03-2020', 81914]"
flutter,flutter,64.52,ec9813a5005f4c3e75a5a9f42ce53ae280959085,2020-02-17T03:15:52Z,Dart,"['17-02-2020', 80984]"
flutter,flutter,64.54,306c23fd36cd38b3f4b34b3d989eda3dd99d1aef,2020-01-31T23:38:02Z,Dart,"['31-01-2020', 80201]"
flutter,flutter,63.29,ea43f24e684c37dd1c45c259a9bf08f8e89d27f9,2020-01-16T21:32:49Z,Dart,"['16-01-2020', 79363]"
flutter,flutter,64.12,43a8c2434494274a42631a56ae54867e579cde5e,2019-12-29T21:03:35.928120Z,Dart,"['29-12-2019', 77021]"
flutter,flutter,63.33,8b88c8296fe285f5135499e0b62763f7a9e59886,2019-12-11T21:58:20.792221Z,Dart,"['11-12-2019', 75574]"
flutter,flutter,62.31,d026f2d948f4748dabf4fe9fb2d9e51ff33079f5,2019-11-18T22:42:09.120622Z,Dart,"['18-11-2019', 73856]"
flutter,flutter,61.75,b94c1a41ca63df3b2efb41ea6c8ed0f9bcf669af,2019-11-04T22:06:37.768189Z,Dart,"['04-11-2019', 72866]"
flutter,flutter,61.19,8e62aeef0e6783b1622d8517747d7f53709c3486,2019-10-20T21:51:45Z,Dart,"['20-10-2019', 71920]"
flutter,flutter,59.96,682e6383aca3996644a5e5645089bbc8b6bf14c5,2019-10-06T21:39:16Z,Dart,"['06-10-2019', 70919]"
flutter,flutter,59.68,b898cc490d40d04fc5849df80e368cead93da363,2019-09-22T01:33:50Z,Dart,"['22-09-2019', 70036]"
flutter,flutter,56.84,d87fb124827d43da482128bed4562acd8e19328a,2019-09-07T23:02:18Z,Dart,"['07-09-2019', 68819]"
flutter,flutter,56.69,434794db198cc76efb12fd5e226dd85e401da170,2019-08-25T23:52:20Z,Dart,"['25-08-2019', 67849]"
flutter,flutter,54.94,5e67093d9a04ccdb92a9ab6fd2b7f688e4cfb409,2019-08-11T21:54:45Z,Dart,"['11-08-2019', 66929]"
flutter,flutter,53.7,616794fca70842eda2c4552d26fff131f8f8980b,2019-07-28T19:26:06Z,Dart,"['28-07-2019', 65898]"
flutter,flutter,54.98,04d23f62655f1d7b6641ba65cef2db4db53df9e4,2019-07-14T06:53:17Z,Dart,"['14-07-2019', 64620]"
flutter,flutter,49.85,883d6eadcbc4319e72e7ffb82ed9cf2c7a44ef35,2019-06-26T23:56:10Z,Dart,"['26-06-2019', 62829]"
Significant-Gravitas,AutoGPT,45.17,c339c6b54f9e54109672e0d1dfd5da85b4322822,2024-02-18T16:37:03Z,JavaScript,"['18-02-2024', 157873]"
Significant-Gravitas,AutoGPT,69.72,d5c1ee01c8ccf2f56857a3ed8f1b52c837e44549,2023-08-29T19:48:32Z,JavaScript,"['29-08-2023', 145527]"
Significant-Gravitas,AutoGPT,50.73,4a3d4ca8cdb8a6e0755d42002be8669bff6bf5f5,2023-08-27T23:24:37Z,JavaScript,"['27-08-2023', 145329]"
Significant-Gravitas,AutoGPT,50.74,7285f7dad3946ecd27b73cb50cc784668858583f,2023-08-24T23:09:53Z,JavaScript,"['24-08-2023', 145106]"
Significant-Gravitas,AutoGPT,51.94,4dd75ca083c34b263092e2420a91d55fbc430863,2023-08-18T02:03:11Z,JavaScript,"['18-08-2023', 144646]"
Significant-Gravitas,AutoGPT,51.94,b917844a21edbd830197cd641758b6c6a203852c,2023-08-12T08:02:01Z,JavaScript,"['12-08-2023', 144110]"
Significant-Gravitas,AutoGPT,51.94,a789f3718241e5b4c42dd132d2f0e69cdb848a3f,2023-08-10T16:53:20Z,JavaScript,"['10-08-2023', 143952]"
Significant-Gravitas,AutoGPT,51.94,77d9b9eeeb05822cd80ca378318c358484bbad8a,2023-08-06T07:28:05Z,JavaScript,"['06-08-2023', 143578]"
Significant-Gravitas,AutoGPT,51.94,3a2d08fb415071cc94dd6fcee24cfbdd1fb487dd,2023-08-01T18:48:13Z,JavaScript,"['01-08-2023', 143114]"
Significant-Gravitas,AutoGPT,51.95,b7f1df3e1d397edb4f3a7168a929dc762280f597,2023-07-30T23:21:09Z,JavaScript,"['30-07-2023', 142890]"
Significant-Gravitas,AutoGPT,51.18,2a08bc9d78518fbcb7762450edfe598d8f7ebf4f,2023-07-27T20:36:16Z,JavaScript,"['27-07-2023', 142644]"
Significant-Gravitas,AutoGPT,51.18,c5c2a2eb43b01726b961f98515b9bcea485f9f2c,2023-07-25T21:25:51Z,JavaScript,"['25-07-2023', 142432]"
Significant-Gravitas,AutoGPT,51.03,a4556ace34dead6ec6536aee1d56c527ee66b33e,2023-07-23T07:54:00Z,JavaScript,"['23-07-2023', 142213]"
Significant-Gravitas,AutoGPT,49.78,f1a5dd802b9ea9601a02d55edadb0b1c4a778c2a,2023-07-20T17:32:53Z,JavaScript,"['20-07-2023', 141956]"
Significant-Gravitas,AutoGPT,49.13,0978ee9ade51b763263306f4c7d9f51fbae8846f,2023-07-18T22:57:33Z,JavaScript,"['18-07-2023', 141706]"
Significant-Gravitas,AutoGPT,50.76,edbfbdb7b41c106c8e1bfbc3553cd3454863682f,2023-07-15T17:05:21Z,JavaScript,"['15-07-2023', 141360]"
Significant-Gravitas,AutoGPT,51.0,bc13f88ae56828e5ee404fd81bcd4b32cb77fbe0,2023-07-13T23:34:58Z,JavaScript,"['13-07-2023', 141173]"
Significant-Gravitas,AutoGPT,51.01,d676280a5cb35fb7d5f9eab9657e9c2adb9cb42c,2023-07-11T22:02:06Z,JavaScript,"['11-07-2023', 140907]"
Significant-Gravitas,AutoGPT,50.37,df8ea4a06871db9a688a23e902427beecae9a5af,2023-07-08T22:24:54Z,JavaScript,"['08-07-2023', 140494]"
Significant-Gravitas,AutoGPT,50.05,80714b265565b22afeb98be115e6a942d59b41bc,2023-07-06T23:33:36Z,JavaScript,"['06-07-2023', 140253]"
Significant-Gravitas,AutoGPT,70.62,2eb956085e8a82095f96964ec0150a2e0c69b663,2023-07-03T19:13:24Z,JavaScript,"['03-07-2023', 139746]"
Significant-Gravitas,AutoGPT,70.62,8d9438c8268a87854f581af8919b0cf0feda7f67,2023-07-01T16:47:57Z,JavaScript,"['01-07-2023', 139451]"
Significant-Gravitas,AutoGPT,70.62,79b49b036dc58d4daa059f5139aa977400351edc,2023-06-29T17:38:18Z,JavaScript,"['29-06-2023', 139165]"
Significant-Gravitas,AutoGPT,70.78,b1570543c872c342f23d15f574c75b3fbcdaed59,2023-06-26T21:38:16Z,JavaScript,"['26-06-2023', 138624]"
Significant-Gravitas,AutoGPT,70.78,eef2cbd7f52bd599517c0c87ae685f2773f06653,2023-06-24T17:27:10Z,JavaScript,"['24-06-2023', 138292]"
Significant-Gravitas,AutoGPT,71.19,3ceb48c42f41ceb12155c09da9e3ceb4e1512c91,2023-06-21T22:17:29Z,JavaScript,"['21-06-2023', 137890]"
Significant-Gravitas,AutoGPT,70.92,f4c000a547e5351048eae8e6f919d268ffafd7e4,2023-06-19T23:21:40Z,JavaScript,"['19-06-2023', 137483]"
Significant-Gravitas,AutoGPT,70.8,b627d5e05eb52e528413d6e82d5dd493e4164d39,2023-06-16T21:28:09Z,JavaScript,"['16-06-2023', 136982]"
Significant-Gravitas,AutoGPT,71.37,df82a380b455b16628b478035b9293a339076019,2023-06-14T17:15:10Z,JavaScript,"['14-06-2023', 136595]"
Significant-Gravitas,AutoGPT,70.55,0c2bbeb1496b349412cab565ef58b4684aa3c93b,2023-06-12T23:43:07Z,JavaScript,"['12-06-2023', 136141]"
Significant-Gravitas,AutoGPT,69.57,1e4108085e027cee55ed6999b0621a978be2f047,2023-06-09T23:06:46Z,JavaScript,"['09-06-2023', 135613]"
Significant-Gravitas,AutoGPT,69.67,67ddbba80dda7aa7159938af14b751663d3b2620,2023-06-07T23:56:36Z,JavaScript,"['07-06-2023', 135145]"
Significant-Gravitas,AutoGPT,69.66,3dbc3773086db0032472704367d19d68ee686988,2023-06-04T18:05:57Z,JavaScript,"['04-06-2023', 134397]"
Significant-Gravitas,AutoGPT,69.74,781892b1bd032afbcdd59e7cd71a566159739b43,2023-06-02T23:46:37Z,JavaScript,"['02-06-2023', 134014]"
Significant-Gravitas,AutoGPT,69.62,4b91489a860e4cd42aaa073426b637aec927feaf,2023-05-31T22:13:04Z,JavaScript,"['31-05-2023', 133532]"
Significant-Gravitas,AutoGPT,67.74,ce70b93a2decc5fc2d28a6e5cf4380722bff2474,2023-05-28T23:07:55Z,JavaScript,"['28-05-2023', 132625]"
Significant-Gravitas,AutoGPT,67.72,268460033188d3039d3f4d4fdb2c9497031a823e,2023-05-26T23:27:14Z,JavaScript,"['26-05-2023', 132199]"
Significant-Gravitas,AutoGPT,64.04,b133cbdb7518b0f422c7aa4c518f5805bf6281a6,2023-05-23T23:18:28Z,JavaScript,"['23-05-2023', 131024]"
Significant-Gravitas,AutoGPT,64.54,dcb1cbe5d69a15dc83ba20583c210ef8fc490c50,2023-05-21T23:15:10Z,JavaScript,"['21-05-2023', 130069]"
Significant-Gravitas,AutoGPT,63.26,64a9188005cbebe7cc4f762113812db1b9591fa3,2023-05-19T23:48:25Z,JavaScript,"['19-05-2023', 129486]"
Significant-Gravitas,AutoGPT,62.76,ec8eebbcf648ef3edb00a43d9b921a9bdefdcd4d,2023-05-16T23:53:45Z,JavaScript,"['16-05-2023', 128172]"
Significant-Gravitas,AutoGPT,61.31,7844a8ca770abe9253d3b35d0f27ad3d080773f4,2023-05-14T22:29:16Z,JavaScript,"['14-05-2023', 127182]"
Significant-Gravitas,AutoGPT,61.24,82792b74d602f8bcca902869e4eaf3401b002ee5,2023-05-11T21:56:54Z,JavaScript,"['11-05-2023', 125877]"
Significant-Gravitas,AutoGPT,60.01,c6bb5a6d0b090551560856b72e4a1e97ad5d7493,2023-05-09T11:15:39Z,JavaScript,"['09-05-2023', 124562]"
Significant-Gravitas,AutoGPT,61.32,dc959596fcaaa549f9e4eedbcb4a2b13698d2682,2023-05-07T23:28:43Z,JavaScript,"['07-05-2023', 123042]"
Significant-Gravitas,AutoGPT,61.07,a0333e9e303b53d543fefea3e9cfccdb374bb694,2023-05-04T22:11:34Z,JavaScript,"['04-05-2023', 120625]"
Significant-Gravitas,AutoGPT,58.07,d3462ae1052e78371745ec47bcfed921ecf2d038,2023-05-02T23:55:32Z,JavaScript,"['02-05-2023', 118595]"
Significant-Gravitas,AutoGPT,58.27,bd0d7f1a8bdd028e1ae7241b304df6840aa762bc,2023-04-29T22:06:47Z,JavaScript,"['29-04-2023', 115573]"
Significant-Gravitas,AutoGPT,54.87,8a002d19b27ade4d04110fb46274d38227598780,2023-04-27T23:00:58Z,JavaScript,"['27-04-2023', 113203]"
Significant-Gravitas,AutoGPT,40.95,de2871091debe20e47249ff43ebf37623dba385c,2023-04-24T23:58:14Z,JavaScript,"['24-04-2023', 106411]"
